Wall time,Step,Value
1719407953.0220459,25171,28.646989822387695
1719407983.9250023,25196,28.651628494262695
1719408015.5674667,25221,28.670778274536133
1719408044.1276495,25246,28.63054084777832
1719408072.4289696,25271,28.608009338378906
1719408102.7716177,25296,28.61436653137207
1719408135.1108532,25321,28.58220863342285
1719408165.3559632,25346,28.592376708984375
1719408193.807764,25371,28.596677780151367
1719408221.8442864,25396,28.59059715270996
1719408250.1183522,25421,28.564472198486328
1719408280.2474115,25446,28.596120834350586
1719408312.318735,25471,28.585416793823242
1719408340.832215,25496,28.601375579833984
1719408369.0590918,25521,28.56842041015625
1719408397.3494747,25546,28.585905075073242
1719408425.7271738,25571,28.60518455505371
1719408454.7540953,25596,28.642576217651367
1719408485.3661382,25621,28.605548858642578
1719408515.3519895,25646,28.625768661499023
1719408544.1374145,25671,28.58586883544922
1719408573.0338163,25696,28.59402847290039
1719408605.3252153,25721,28.587907791137695
1719408634.310899,25746,28.57667350769043
1719408662.7214909,25771,28.623762130737305
1719408691.2107568,25796,28.575016021728516
1719408719.6110857,25821,28.624670028686523
1719408747.8780472,25846,28.567012786865234
1719408778.3531978,25871,28.60238265991211
1719408806.795726,25896,28.635103225708008
1719408835.029354,25921,28.66205406188965
1719408865.2900977,25946,28.62442398071289
1719408896.8695438,25971,28.610700607299805
1719408925.4571378,25996,28.635311126708984
1719408954.2242322,26021,28.624797821044922
1719408983.2650092,26046,28.577495574951172
1719409012.0242946,26071,28.60560417175293
1719409041.08636,26096,28.672060012817383
1719409070.8802252,26121,28.598270416259766
1719409100.6158173,26146,28.569082260131836
1719409129.292553,26171,28.579435348510742
1719409158.1197374,26196,28.580108642578125
1719409190.0236106,26221,28.590282440185547
1719409218.9384081,26246,28.5851993560791
1719409247.7421024,26271,28.63396644592285
1719409276.467357,26296,28.60877799987793
1719409305.2490084,26321,28.549821853637695
1719409336.157228,26346,28.570758819580078
1719409365.058183,26371,28.55946922302246
1719409393.8270612,26396,28.564340591430664
1719409422.8917,26421,28.630496978759766
1719409451.5975814,26446,28.610607147216797
1719409483.7915633,26471,28.58049964904785
1719409512.530592,26496,28.60007667541504
1719409541.3675497,26521,28.5950927734375
1719409570.304604,26546,28.586584091186523
1719409599.1806247,26571,28.565387725830078
1719409628.0406663,26596,28.602367401123047
1719409656.5602872,26621,28.59703826904297
1719409685.2133548,26646,28.58799171447754
1719409713.9094162,26671,28.60464096069336
1719409742.677558,26696,28.65970802307129
1719409774.8840213,26721,28.564363479614258
1719409803.8216166,26746,28.585037231445312
1719409832.5132349,26771,28.641664505004883
1719409861.2650132,26796,28.58229637145996
1719409889.7754004,26821,28.595863342285156
1719409918.268918,26846,28.595211029052734
1719409946.8031168,26871,28.59135627746582
1719409975.052757,26896,28.604434967041016
1719410003.5249403,26921,28.564041137695312
1719410031.8121016,26946,28.573396682739258
1719410063.352943,26971,28.60227394104004
1719410091.807638,26996,28.575796127319336
1719410120.2418027,27021,28.593416213989258
1719410148.6181076,27046,28.58414077758789
1719410178.061802,27071,28.561677932739258
1719410206.711072,27096,28.57632064819336
1719410235.0437167,27121,28.588695526123047
1719410263.2425683,27146,28.576444625854492
1719410291.7356718,27171,28.571083068847656
1719410319.8530598,27196,28.59364891052246
1719410351.3614147,27221,28.57664680480957
1719410379.6307776,27246,28.565446853637695
1719410408.1246428,27271,28.56977081298828
1719410436.6011505,27296,28.64246940612793
1719410465.2080119,27321,28.57607078552246
1719410493.7101355,27346,28.579212188720703
1719410522.524444,27371,28.600473403930664
1719410551.095766,27396,28.645112991333008
1719410579.6663613,27421,28.597064971923828
1719410608.2095811,27446,28.586944580078125
